0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039216,0,0,0,0,0.011765,0.035294,0.0078431,0,0.031373,0.0078431,0,0,0.078431,0.047059,0,0.098039,0.027451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039216,0.0039216,0.0039216,0.0039216,0,0,0,0,0,0,0,0,0.12157,0,0,0.17647,0,0,0,0.011765,0,0,0.0078431,0.0039216,0.0039216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011765,0,0.0039216,0,0,0,0,0.023529,0,0.0078431,0,0.0078431,0,0.0039216,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039216,0.0039216,0.0039216,0.0039216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07451,0.086275,0,0.023529,0,0,0.0039216,0,0,0,0.0039216,0.0039216,0,0,0,0.0078431,0,0,0,0.0039216,0.015686,0,0.011765,0,0,0.058824,0.070588,0,0,0,0,0,0,0,0,0.0039216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039216,0,0,0,0,0,0,0.0039216
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039216,0.0039216,0.0039216,0,0,0,0,0,0,0,0.011765,0,0,0,0.07451,0.26667,0.71765,0.76863,0.058824,0.14902,0.88235,0.90196,0.070588,0.13333,0.87059,0.86667,0.10588,0.83922,0.83922,0.13333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039216,0,0,0,0.0078431,0,0.87451,0.039216,0.047059,0.87451,0,0,0,0.0078431,0,0,0,0.0039216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039216,0.0039216,0.0039216,0.0039216,0.0039216,0,0,0,0.0039216,0.0039216,0.0039216,0,0,0,0,0,0,0,0,0.043137,0.1098,0.098039,0,0,0.019608,0,0.015686,0,0,0.14902,0.031373,0.023529,0,0,0,0.0039216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039216,0.0039216,0.0078431,0,0,0,0,0,0,0,0,0.039216,0.79608,0.81961,0.16471,0.81176,0.035294,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011765,0.086275,0,0.10196,0,0,0,0.29804,0.71765,0.019608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011765,0,0,0.14902,0.76471,0.9451,0.87451,0.090196,0.011765,0.11373,0.88627,1,0.90196,0.082353,0.078431,0.87843,0.95294,0.07451,0.062745,0.8902,0.79216,0,0,0.0039216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039216,0,0,0,0,0,0,0.015686,0.96078,0.011765,0,0.96863,0.023529,0.011765,0,0,0,0,0.0039216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039216,0.0039216,0.0039216,0,0,0,0,0,0,0,0.17255,0.77647,0.89412,0.7451,0.20784,0,0,0,0.0078431,0,0.027451,0.73725,0.035294,0,0,0,0,0.0039216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.98824,0.13333,0.11373,0.9451,0.062745,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054902,0.71373,0.16078,0.69412,0.15294,0,0,0.39216,0.81569,0.058824,0,0.019608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039216,0,0,0,0,0,0,0,0,0,0,0.031373,0.23529,0.92549,0.99608,0.87451,0.07451,0.082353,0.89804,0.98824,0.79216,0.20392,0.023529,0.023529,0,0.17647,0.88235,0.84706,0.043137,0.11373,0.99608,0.21961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039216,0.0039216,0,0,0,0.0039216,0,0,0,0.9451,0.035294,0,0.99216,0.0078431,0.16471,0,0,0,0,0.0039216,0.0039216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039216,0,0,0,0,0,0.0078431,0,0.023529,0.82353,0.11373,0.07451,0.25098,0.67843,0,0,0,0.031373,0,0.047059,0.77255,0.011765,0.0078431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011765,0.83922,0.87451,0,0.84706,0.81569,0.039216,0,0.0039216,0,0,0,0,0,0,0,0,0,0,0,0,0.16863,0.69804,0.25098,0.62745,0.18824,0.20392,0.81176,0.93333,0.21176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039216,0.0039216,0,0,0,0,0,0.015686,0.011765,0,0.035294,0.8,1,0.92941,0.05098,0.07451,0.91373,0.98039,0.78824,0.23137,0,0,0,0.0039216,0,0,0.15686,0.90196,0.80392,0.0078431,0.81961,0.82353,0,0,0.0078431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039216,0,0,0,0.0039216,0.0039216,0.0039216,0,0,0,0,0,0.98039,0.015686,0.015686,0.99608,0.0078431,0.82353,0,0,0.015686,0,0.015686,0.0039216,0,0,0,0,0,0,0,0,0,0,0,0,0.0039216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039216,0.0039216,0.0039216,0.0078431,0.0039216,0,0.05098,0.94118,0.031373,0.85098,0.86667,0.11765,0,0,0,0.0078431,0,0.05098,0.12157,0,0,0,0,0.0039216,0.0039216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039216,0,0.0039216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20392,0.98824,0.11765,0.082353,0.98824,0.18824,0,0.0078431,0,0.0039216,0,0,0,0,0,0,0,0,0,0.0039216,0,0,0.26667,0.75686,0.17255,0.11373,0.71765,0.9451,0.96078,0.86275,0.11765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0078431,0,0,0.0039216,0,0,0,0.0078431,0,0.054902,0.97647,0.99216,0.035294,0.027451,0.93333,0.8549,0.24314,0,0,0,0,0.0078431,0,0.0078431,0,0,0.26667,0.97647,0.10588,0.13333,0.99216,0.21176,0,0.0078431,0,0,0,0,0,0,0,0,0,0,0,0,0.0039216,0,0,0,0,0,0,0,0,0,0,0,0,0.0039216,0.0039216,0,0.0039216,0.0039216,0.0039216,0.0078431,0.011765,0.0078431,0.011765,0,0.98824,0.015686,0,0.99216,0,0.91373,0.023529,0,0.015686,0,0.015686,0.0039216,0,0,0,0,0,0,0,0,0,0.0039216,0,0,0,0,0.0039216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039216,0,0,0.0078431,0,0.011765,0,0.039216,0.94902,0,0.97255,0.99216,0.0039216,0.0039216,0,0,0,0,0.023529,0,0.11765,0,0,0,0,0.0039216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0078431,0,0,0,0,0.094118,0.90588,0.81961,0.07451,0.88627,0.81569,0,0,0,0,0.011765,0.0078431,0.0078431,0.0078431,0.0078431,0.0039216,0,0,0,0,0,0.0078431,0,0.047059,0.79608,0.80392,0.18824,0.082353,0.062745,0.1451,0.83529,0.8,0,0,0,0.0078431,0.0078431,0,0,0,0,0,0,0.0039216,0.0039216,0,0.0039216,0,0,0,0,0,0,0,0,0.0039216,0,0,0,0.0039216,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039216,0.0039216,0.0039216,0.0078431,0.0039216,0,0,0,0,0,0.07451,0.015686,0.019608,1,0.94118,0.019608,0.93725,0.83529,0.10588,0,0,0,0.015686,0,0,0,0,0,0,0,0.7451,0.78824,0,0.83529,0.81961,0,0,0.031373,0.011765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039216,0.0039216,0.0039216,0,0,0,0,0,0,0,0.05098,0,0.98824,0.0078431,0,0.96863,0,0.9451,0.058824,0,0.015686,0.0039216,0.019608,0.0039216,0,0,0,0,0,0,0,0,0.0039216,0,0.0039216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039216,0.019608,0,0.05098,0.93333,0,0.9451,0.99608,0.019608,0.015686,0.011765,0,0,0,0.019608,0.054902,0.82353,0,0,0.011765,0,0.0039216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0078431,0,0,0,0,0,0.82353,0.87059,0.14902,0.80784,1,0.17255,0,0,0,0,0.0078431,0.0078431,0.011765,0.0039216,0,0,0,0,0,0,0.0039216,0.0039216,0.0039216,0,0.19608,0.79608,0.87843,0.81961,0.72549,0.11373,0.082353,0.84314,0.043137,0,0,0,0,0,0,0,0,0,0,0,0.0039216,0,0,0,0,0,0,0,0,0.0039216,0.0039216,0,0,0,0,0,0,0.0039216,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039216,0.0039216,0.0039216,0,0,0,0,0,0,0,0.043137,0.76863,0.043137,0.11765,1,0.027451,0.031373,0.87843,0.094118,0,0,0,0,0,0.0039216,0,0,0,0,0.0039216,0,0.25098,0.99608,0.098039,0.1098,1,0.21569,0,0.023529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039216,0.0039216,0.0039216,0.0078431,0,0,0,0,0,0.18824,0.0039216,0.99216,0,0.0039216,0.94902,0,0.88627,0.05098,0,0,0.0039216,0.015686,0.0078431,0,0,0,0,0,0.0039216,0,0.0039216,0,0,0,0,0,0,0,0,0,0,0.0039216,0.0039216,0.0039216,0,0,0.0039216,0,0.0078431,0,0,0,0,0,0,0,0,0,0,0.0078431,0.011765,0,0.015686,0.82745,0.043137,0.082353,0.89804,0.1098,0.023529,0,0,0,0,0.17647,0.039216,0.88235,0.0039216,0,0.015686,0.0039216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0078431,0,0,0,0.011765,0,0,0,0,0,0.19216,0.97255,0.16863,0.10588,0.97255,0.8,0,0,0,0,0.0078431,0.0078431,0,0.0039216,0,0,0.0078431,0.0039216,0.0039216,0,0,0.0039216,0,0.0039216,0,0,0.039216,0.094118,0.07451,0.20784,0.7098,0.12157,0.16863,0.039216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039216,0.0039216,0.0039216,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039216,0.0039216,0.0039216,0.0039216,0,0,0,0,0,0,0.070588,0.05098,0,0.87843,0.90588,0.054902,0.92157,0.18431,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0078431,0.76078,0.81961,0.082353,0.8,0.88627,0.12941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0078431,0,0,0,0,0,0.80784,0.0078431,0.96078,0.0039216,0,0.82353,0.070588,0.0078431,0.16471,0,0,0,0.0039216,0.011765,0,0,0,0,0,0,0,0,0,0,0.0039216,0,0.0039216,0.0039216,0.0078431,0.0078431,0.0039216,0.0078431,0,0.0039216,0.0039216,0,0.0039216,0,0,0,0,0.0078431,0.0039216,0,0,0,0,0,0,0,0.0039216,0,0.0039216,0,0.19216,0.81569,0.0078431,0.066667,0.75294,0,0,0,0.043137,0.0078431,0.8,0.023529,0.91373,0.027451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0078431,0,0.0039216,0,0,0.019608,0,0,0,0,0,0.098039,0.88627,0.78431,0.12157,0.85882,0.89804,0.10196,0,0,0,0,0.0039216,0.011765,0.0078431,0.011765,0.0039216,0.0039216,0.011765,0.0078431,0.011765,0.0078431,0,0,0,0,0,0,0,0,0,0,0.13333,0.61176,0.12549,0.070588,0,0.0039216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039216,0.0039216,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039216,0.0039216,0,0,0,0,0,0,0.11373,0.83529,0.062745,0.094118,0.8902,0.078431,0.8902,0.81961,0,0,0.011765,0,0.011765,0.0039216,0,0,0,0,0,0,0,0,0,0.27451,1,0.75294,0.14118,0.86275,0.87059,0.10588,0,0,0,0.011765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039216,0,0,0.0039216,0.0039216,0,0,0,0,0.96078,0,0.96471,0.027451,0,0.16471,0.69804,0.078431,0.79608,0.0039216,0,0,0,0.011765,0,0,0,0,0,0,0,0,0,0,0.0039216,0,0,0,0,0,0,0,0.0078431,0.0039216,0.0039216,0,0,0.027451,0.0078431,0.027451,0.027451,0,0.011765,0.011765,0,0.0039216,0,0,0,0,0.011765,0,0,0,0,0.047059,0.031373,0.0078431,0.05098,0,0,0,0.0078431,0,0.95294,0.011765,0.78431,0.023529,0,0.0078431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039216,0,0,0.0078431,0,0.039216,0,0,0,0,0,0,0,0,0.10588,0.87843,0.8549,0.13333,0.78039,1,0.19608,0,0.0039216,0,0,0,0.0039216,0,0,0.0039216,0,0,0,0.011765,0,0,0,0,0,0,0,0,0.039216,0,0,0,0,0.082353,0.17647,0.63529,0.0039216,0,0.019608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
