0,0,0.0039216,0.0039216,0,0,0,0,0,0,0,0,0,0,0,0.011765,0,0,0.031373,0.13333,0,0,0,0.035294,0.054902,0,0,0.019608,0.015686,0.0039216,0,0.0078431,0.015686,0.0078431,0,0.015686,0.027451,0,0.015686,0.0039216,0.0078431,0.019608,0.015686,0,0,0.043137,0,0.011765,0,0,0,0,0,0,0.0039216,0,0.0039216,0.0078431,0.0078431,0.0039216,0.0039216,0,0,0.0078431,0.0039216,0.0039216,0,0,0,0,0,0,0.086275,0.098039,0,0.0039216,0,0,0.15294,0,0,0,0,0,0.0039216,0.0039216,0.0078431,0.0039216,0.0039216,0,0,0,0,0,0,0,0.011765,0,0.047059,0,0,0.027451,0,0.0039216,0,0.015686,0,0,0.027451,0.090196,0.0078431,0.0039216,0,0,0.0039216,0,0,0.015686,0.011765,0.0039216,0.0039216,0.0039216,0,0.0039216,0,0,0,0.0039216
0,0,0,0,0,0,0,0,0,0,0,0.0039216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015686,0.0078431,0,0.0039216,0.0039216,0.039216,0.36078,0.035294,0,0.011765,0.0039216,0,0.0078431,0,0,0,0,0.019608,0,0.0039216,0,0,0,0,0,0,0,0,0.0039216,0,0,0,0,0,0,0,0,0,0,0,0,0.027451,0.69804,0.6902,0,0,0.0039216,0.019608,0.73725,0.015686,0,0,0,0,0,0,0,0,0,0,0,0,0.0078431,0,0,0,0,0,0,0,0,0,0,0,0.0039216,0,0,0,0,0.4902,0.1451,0,0,0.011765,0.0039216,0,0,0.0078431,0,0,0.0039216,0,0,0,0,0,0,0
0.0039216,0.0039216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019608,0.0078431,0.011765,0.0039216,0.0039216,0.062745,0,0,0,0,0,0.011765,0,0,0,0,0,0.0039216,0,0,0,0,0,0,0.0039216,0,0,0.0039216,0,0,0,0,0.0039216,0.011765,0,0.0039216,0,0,0.0078431,0,0,0.25882,0,0,0,0,0,0.55294,0,0,0.0078431,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0078431,0,0,0,0,0,0.011765,0,0.0078431,0,0,0,0,0,0,0,0,0,0.015686,0.011765,0.0039216,0.011765,0.027451,0.023529,0.0039216,0.0039216,0,0,0,0,0,0,0.0039216
0.0078431,0.0039216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039216,0,0,0,0,0,0,0.027451,0,0,0.015686,0.0078431,0.0078431,0,0.011765,0.011765,0.011765,0,0.0039216,0.0039216,0.019608,0,0,0,0,0,0,0.011765,0,0.0078431,0.0039216,0,0.015686,0.0039216,0,0.015686,0.015686,0,0,0,0.0039216,0,0,0,0,0,0,0.0078431,0,0,0.13333,0.047059,0,0,0,0,0.87059,0.058824,0,0.0078431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023529,0.0078431,0.027451,0.027451,0.019608,0,0.0039216,0,0,0,0,0,0,0.015686,0.019608,0,0,0.0078431,0.015686,0.0078431,0,0,0,0,0,0,0
0,0,0.0039216,0,0,0,0,0,0,0,0.0039216,0,0,0,0,0,0,0,0,0.0039216,0.0039216,0,0.019608,0,0,0,0,0,0,0,0.0078431,0,0,0.0039216,0,0,0.015686,0.0039216,0,0,0.0039216,0.011765,0.019608,0,0.011765,0,0,0,0,0,0.0078431,0,0,0,0.0078431,0,0,0.015686,0,0,0,0,0,0,0.043137,0,0,0,0,0,0,0,0.25098,0.80392,0,0,0,0.023529,0.97647,0.015686,0,0.019608,0,0,0,0,0,0,0,0,0,0,0.011765,0,0,0,0,0,0,0,0,0,0,0,0,0.015686,0.0039216,0.011765,0,0,0,0,0,0,0.0078431,0.031373,0.082353,0.019608,0,0.0039216,0.0039216,0,0,0.0078431,0,0,0,0
0,0.0078431,0.0039216,0.0039216,0.0039216,0.011765,0,0,0,0,0,0,0,0,0,0,0,0,0.0078431,0,0,0,0,0.011765,0,0,0,0,0,0,0,0.015686,0,0,0,0,0,0,0,0,0,0.011765,0.015686,0,0,0,0,0,0,0,0.023529,0,0,0,0.011765,0,0,0,0,0,0,0.015686,0,0,0.65882,0.17255,0,0,0,0,0,0,0.062745,0.87059,0.71765,0,0,0.023529,0.9451,0.011765,0,0.015686,0.0039216,0.011765,0.011765,0.0078431,0.0078431,0,0,0.0039216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11373,0.0078431,0,0.0039216,0.090196,0.64706,0.75294,0.1451,0,0.0039216,0.011765,0.019608,0,0,0,0,0
0.0078431,0.0039216,0.015686,0.0078431,0.019608,0.0039216,0,0.011765,0.0078431,0.0039216,0.015686,0.035294,0,0,0,0,0,0,0.011765,0.027451,0.027451,0.0039216,0.023529,0.023529,0,0,0,0,0,0,0,0,0,0.015686,0.011765,0.019608,0.0078431,0,0,0,0,0.011765,0.011765,0,0.0078431,0,0,0,0,0,0,0,0,0,0,0,0,0.058824,0,0.0039216,0.098039,0,0,0,0.047059,0,0.058824,0,0,0.015686,0,0,0,0.23922,0.8902,0,0,0,0.95686,0.027451,0,0.031373,0.0039216,0.015686,0.011765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10196,0,0,0.023529,0,0.16471,0.78039,0.80392,0.22745,0.0078431,0,0.011765,0,0,0.0039216,0.0039216,0
0.0078431,0.011765,0.015686,0.0078431,0,0,0.015686,0,0,0,0.011765,0,0,0,0,0,0,0.011765,0.0078431,0.011765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0078431,0,0.0039216,0.0078431,0.011765,0,0.015686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058824,0,0,0.035294,0.062745,0,0.0078431,0.0039216,0,0,0.031373,0.80392,0,0,0,0.86275,0.035294,0,0.027451,0.011765,0.011765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05098,0,0.011765,0,0,0.031373,0.23922,0.81961,0.79608,0,0,0.027451,0.0078431,0.0078431,0.011765,0
0.019608,0.011765,0.015686,0,0,0.0039216,0,0.043137,0.070588,0.0078431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015686,0,0,0.015686,0.0078431,0.0039216,0.0078431,0,0.027451,0,0,0,0,0,0,0,0.023529,0,0.0078431,0,0,0,0,0,0,0,0,0.15294,0,0,0.011765,0.031373,0,0,0,0,0,0.0078431,0.71373,0,0,0,0.87451,0.035294,0,0.027451,0.019608,0,0,0,0,0,0,0,0.023529,0,0,0,0,0,0,0.031373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62353,0.058824,0,0.015686,0.027451,0.1098,0,0.16471,0.82745,0.2549,0,0.015686,0.015686,0.0078431,0.0078431,0
0.019608,0,0,0,0,0,0.12549,0.89412,0.87451,0.0039216,0.10588,0.51765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035294,0,0,0.023529,0.0039216,0.0078431,0,0.062745,0,0,0,0,0,0,0,0.015686,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027451,0.0039216,0,0.0039216,0,0,0,0,0.14118,0,0,0,0.8902,0.023529,0,0.031373,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011765,0.027451,0,0,0,0,0,0,0,0.0078431,0,0,0,0,0,0,0.027451,0.72157,0.22745,0,0,0.13333,0.71373,0.17255,0,0.24314,0.81961,0.16078,0,0,0.0039216,0.0039216,0.011765
